timestamp	left_x	left_y	right_x	right_y	target_id	tar_x	tar_y
4069052.144	-9.68035889	223.1641846	12.09448242	190.453125	-1	-1	-1
4069052.978	-11.13452148	227.0554199	14.14672852	191.9180298	-1	-1	-1
4069053.81	-9.49859619	228.7373657	11.55908203	196.7834778	-1	-1	-1
4069054.644	-9.93200684	224.5572205	10.58117676	199.368103	-1	-1	-1
4069055.478	-8.53063965	227.368103	11.39831543	199.0112	-1	-1	-1
4069056.31	-8.21710205	223.7773132	17.63671875	197.3141785	-1	-1	-1
4069057.144	-7.99493408	222.6939087	22.26000977	197.3146973	-1	-1	-1
4069057.978	-5.46264648	230.1958618	21.30224609	200.3067017	-1	-1	-1
4069058.81	-0.29211426	230.3733215	26.32177734	201.4164734	-1	-1	-1
4069059.644	1.39489746	230.6652527	30.1161499	198.5717773	-1	-1	-1
4069060.478	6.60644531	228.923645	40.22302246	196.4215088	-1	-1	-1
4069061.309	17.3102417	229.7024841	50.98150635	195.6982422	-1	-1	-1
4069062.144	27.52429199	227.055542	65.80859375	196.530304	-1	-1	-1
4069062.978	36.69567871	234.3764343	76.45776367	196.5200806	-1	-1	-1
4069063.809	45.23242188	236.2645569	84.74377441	192.5433655	-1	-1	-1
4069064.644	62.43212891	233.964325	96.23864746	195.2332459	-1	-1	-1
4069065.478	77.50292969	236.5895081	113.8468018	199.333313	-1	-1	-1
4069066.309	89.47265625	240.1178894	128.9428711	174.5536194	-1	-1	-1
4069067.144	103.6121826	243.230957	139.6998291	196.3402405	-1	-1	-1
4069067.978	118.0366211	239.0102539	153.9077148	196.9665222	-1	-1	-1
4069068.809	130.2314453	241.2757874	167.7967529	203.1669006	-1	-1	-1
4069069.643	145.1248779	247.6614075	180.8708496	207.1641541	-1	-1	-1
4069070.478	162.8634033	249.3601379	192.6999512	208.0021668	-1	-1	-1
4069071.309	176.3786621	241.6245117	206.4106445	208.2382507	-1	-1	-1
4069072.143	184.4425049	246.0110169	219.8455811	214.9901123	-1	-1	-1
4069072.978	199.9587402	252.0979004	231.2213135	218.641449	-1	-1	-1
4069073.809	213.2303467	244.6723633	243.1033936	217.1328735	-1	-1	-1
4069074.643	224.4792481	248.8629761	254.5352783	214.7418213	-1	-1	-1
4069075.478	237.2105713	254.7303467	267.0150147	216.5869446	-1	-1	-1
4069076.312	247.8193359	248.8369751	278.7045898	221.9307556	-1	-1	-1
4069077.143	256.1973877	248.5115967	291.2839356	221.4618225	-1	-1	-1
4069077.978	272.5705566	254.8814697	303.5471191	222.5056152	-1	-1	-1
4069078.812	285.7443848	251.6773071	315.7355957	226.1144714	-1	-1	-1
4069079.643	295.8570557	253.6907654	325.1037598	226.5843811	-1	-1	-1
4069080.477	304.2388916	255.0933228	335.4042969	227.8032227	-1	-1	-1
4069081.312	317.9543457	254.4426575	346.6968994	232.1536255	-1	-1	-1
4069082.143	332.9312744	257.9442749	358.2529297	234.5800171	-1	-1	-1
4069082.977	338.4820557	262.5344544	366.8181152	234.2455139	-1	-1	-1
4069083.812	348.3037109	267.0042114	371.4768066	241.7653198	-1	-1	-1
4069084.643	357.5889893	264.344635	382.4880371	243.8710938	-1	-1	-1
4069085.477	368.2071533	268.0230408	387.7945557	243.5671082	-1	-1	-1
4069086.312	374.9555664	267.9136353	397.1015625	244.6289063	-1	-1	-1
4069087.143	378.8808594	270.7833862	403.8308106	247.2633972	-1	-1	-1
4069087.977	384.8979492	273.313324	407.7806397	250.5382996	-1	-1	-1
4069088.811	392.6795654	275.1651611	412.9935303	251.4457398	-1	-1	-1
4069089.643	398.862793	272.7906799	417.2604981	253.9906921	-1	-1	-1
4069090.477	405.5080566	270.0031433	422.6713867	254.4974976	-1	-1	-1
4069091.311	410.8586426	271.2412109	425.0897217	252.3682251	-1	-1	-1
4069092.143	414.0609131	271.5296631	426.2255859	251.0308838	-1	-1	-1
4069092.977	414.3352051	266.8051453	430.1419678	253.1299133	-1	-1	-1
4069093.811	416.4464111	270.063324	432.5440674	252.01297	-1	-1	-1
4069094.643	420.6968994	271.7557983	434.8511963	252.3243408	-1	-1	-1
4069095.477	424.9614258	270.0614319	433.559082	248.8069458	-1	-1	-1
4069096.311	429.447876	268.7944336	437.2213135	245.0758667	-1	-1	-1
4069097.143	430.3913574	267.769104	437.1507568	247.9743347	-1	-1	-1
4069097.977	431.1730957	264.6677551	434.5113525	245.6060486	-1	-1	-1
4069098.811	433.1053467	261.7828674	435.4996338	243.2188416	-1	-1	-1
4069099.642	432.1153565	260.79245	435.482666	246.9506531	-1	-1	-1
4069100.477	430.5328369	261.8455505	433.0203857	245.3114624	-1	-1	-1
4069101.311	425.7333984	260.9717407	430.5549316	246.1901245	-1	-1	-1
4069102.142	424.4013672	262.7589417	427.991333	243.9926453	-1	-1	-1
4069102.977	419.90271	263.0133362	424.9038086	243.6033936	-1	-1	-1
4069103.811	416.7775879	263.6896973	425.269165	243.908905	-1	-1	-1
4069104.645	412.1623535	262.5603638	422.8017578	244.3950501	-1	-1	-1
4069105.477	408.329834	262.6569824	422.0753174	241.210968	-1	-1	-1
4069106.311	407.8261719	260.2693787	421.4991455	244.2702942	-1	-1	-1
4069107.145	404.4753418	261.6474304	419.4665527	245.4442749	-1	-1	-1
4069107.976	402.4298096	262.0514832	419.9569092	241.2709351	-1	-1	-1
4069108.811	399.8426514	262.4335632	417.7064209	242.8656616	-1	-1	-1
4069109.645	400.0043945	260.0531921	417.1791992	240.1812744	-1	-1	-1
4069110.476	400.9188232	259.7469788	417.3509522	242.3824463	-1	-1	-1
4069111.311	400.6394043	260.4526978	417.1540527	240.3986206	-1	-1	-1
4069112.145	401.3787842	261.983551	418.8510742	243.476593	-1	-1	-1
4069112.976	401.6201172	260.9787903	418.4006348	243.0928955	-1	-1	-1
4069113.811	405.7734375	264.6341553	418.5355225	243.6242065	-1	-1	-1
4069114.645	404.5600586	260.9109192	419.3442383	244.4124756	-1	-1	-1
4069115.476	406.6088867	260.3252869	420.8109131	242.3192444	-1	-1	-1
4069116.311	408.1447754	264.165863	420.3760986	243.5544128	-1	-1	-1
4069117.145	409.4174805	261.9845581	420.7342529	241.7322693	-1	-1	-1
4069117.976	412.1328125	266.7475586	422.2093506	244.3331604	-1	-1	-1
4069118.81	410.3114014	263.0531921	420.9129639	246.1288452	-1	-1	-1
4069119.645	411.40271	260.7281189	422.7266846	246.9914246	-1	-1	-1
4069120.476	412.8092041	264.8134766	421.4433594	245.511261	-1	-1	-1
4069121.31	411.9985352	262.242981	420.9731445	247.126709	-1	-1	-1
4069122.145	409.8586426	261.5999146	420.4284668	243.8456421	-1	-1	-1
4069122.976	413.0134277	260.5559082	421.7568359	244.7079163	-1	-1	-1
4069123.81	412.7069092	261.6347046	421.2565918	246.4813843	-1	-1	-1
4069124.645	409.9702148	260.5611572	421.9608154	246.3041687	-1	-1	-1
4069125.476	411.8642578	259.592804	424.3076172	247.3363037	-1	-1	-1
4069126.31	412.951294	261.7278442	423.2667236	246.4718018	-1	-1	-1
4069127.144	412.0916748	259.7303772	421.2421875	246.3494568	-1	-1	-1
4069127.976	411.8018799	259.5513001	422.9991455	246.5636902	-1	-1	-1
4069128.81	414.0090332	258.1919251	421.7731934	245.404419	-1	-1	-1
4069129.644	413.0623779	261.2783508	423.1765137	245.2428894	-1	-1	-1
4069130.476	415.3983154	259.3524475	422.8598633	244.0004883	-1	-1	-1
4069131.31	415.2246094	257.1491089	422.2469482	246.5063171	-1	-1	-1
4069132.144	414.4343262	257.0440979	423.6535645	248.0397949	-1	-1	-1
4069132.979	414.2753906	256.0465393	423.6225586	247.4949951	-1	-1	-1
4069133.81	415.1118164	258.6109314	423.3006592	247.4562073	-1	-1	-1
4069134.644	414.706543	257.0566711	421.1304932	244.7583008	-1	-1	-1
4069135.479	415.0930176	260.8346558	420.9624023	245.5328064	-1	-1	-1
4069136.31	415.1000977	257.2603149	423.4515381	247.7643127	-1	-1	-1
4069137.144	415.0571289	256.925293	422.6303711	245.6290894	-1	-1	-1
4069137.978	414.1708984	257.7359924	423.6398926	246.3717651	-1	-1	-1
4069138.81	413.0699463	258.9096375	422.3057861	246.6790772	-1	-1	-1
4069139.644	413.720459	260.0803223	422.1734619	246.6543274	-1	-1	-1
4069140.478	416.9881592	260.8519898	422.1850586	246.4786072	-1	-1	-1
4069141.31	416.052002	260.5664673	421.6029053	245.1584473	-1	-1	-1
4069142.144	416.0627441	260.8045349	420.7449951	246.2939148	-1	-1	-1
4069142.978	414.8807373	255.0138855	422.5430908	247.539093	-1	-1	-1
4069143.81	415.7542725	260.9402466	420.4119873	245.4104309	-1	-1	-1
4069144.644	416.8074951	257.1793213	419.7075195	244.6048584	-1	-1	-1
4069145.478	417.4748535	259.7279663	421.4331055	247.6137695	-1	-1	-1
4069146.309	413.8272705	256.6440125	421.5623779	244.7559815	-1	-1	-1
4069147.144	415.354126	256.4883118	419.0083008	244.8061218	-1	-1	-1
4069147.978	416.1048584	259.1919251	421.0737305	245.6366272	-1	-1	-1
4069148.809	417.5144043	258.8285828	422.5369873	246.3855286	-1	-1	-1
4069149.644	416.4058838	259.1217041	420.7319336	247.3309631	-1	-1	-1
4069150.478	417.413208	259.3942261	421.7307129	245.5418091	-1	-1	-1
4069151.309	416.7359619	259.6480408	422.5605469	247.5933838	-1	-1	-1
4069152.144	416.8095703	259.3970947	421.6029053	245.5889587	-1	-1	-1
4069152.978	418.4056397	259.6960144	421.9624023	246.6212769	-1	-1	-1
4069153.809	416.9222412	260.4052734	420.9249268	245.5451965	-1	-1	-1
4069154.644	415.5755615	257.2306213	421.3469238	246.2524109	-1	-1	-1
4069155.478	415.5303955	257.8710327	422.4196777	247.5511475	-1	-1	-1
4069156.309	417.3570557	257.401947	420.8320313	245.2166443	-1	-1	-1
4069157.143	416.269043	259.9545898	421.1466065	244.401001	-1	-1	-1
4069157.978	418.7279053	258.7887878	421.7530518	246.9068298	-1	-1	-1
4069158.809	418.0321045	260.1134033	421.3925781	246.4934387	-1	-1	-1
