timestamp	left_x	left_y	target_id	tar_x	tar_y
6104427	11.70001221	280.5999756	-1	-1	-1
6104428	12.29998779	281.2000122	-1	-1	-1
6104429	10.79998779	280.2000122	-1	-1	-1
6104430	10.70001221	282.4000244	-1	-1	-1
6104431	13.20001221	281.7000122	-1	-1	-1
6104432	9.40002441	281.9000244	-1	-1	-1
6104433	10.09997559	280.9000244	-1	-1	-1
6104434	8.70001221	281.7999878	-1	-1	-1
6104435	12.40002441	279.5999756	-1	-1	-1
6104436	10	282.0999756	-1	-1	-1
6104437	10	282.2999878	-1	-1	-1
6104438	12.20001221	280.0999756	-1	-1	-1
6104439	12.5	280.9000244	-1	-1	-1
6104440	11.70001221	281.2000122	-1	-1	-1
6104441	10.20001221	280.7000122	-1	-1	-1
6104442	8.5	278.7000122	-1	-1	-1
6104443	9.70001221	282.7000122	-1	-1	-1
6104444	9.09997559	280.5	-1	-1	-1
6104445	10.70001221	282.2000122	-1	-1	-1
6104446	9.09997559	281	-1	-1	-1
6104447	10.5	281.9000244	-1	-1	-1
6104448	9.70001221	282.0999756	-1	-1	-1
6104449	9.59997559	282.7000122	-1	-1	-1
6104450	10.40002441	281.5999756	-1	-1	-1
6104451	9.20001221	282.9000244	-1	-1	-1
6104452	10.29998779	281.2000122	-1	-1	-1
6104453	11	281.2000122	-1	-1	-1
6104454	9.40002441	280.9000244	-1	-1	-1
6104455	7.79998779	282.2000122	-1	-1	-1
6104456	11.90002441	282.0999756	-1	-1	-1
6104457	9.5	281.5	-1	-1	-1
6104458	10.79998779	281.7999878	-1	-1	-1
6104459	9.90002441	283.0999756	-1	-1	-1
6104460	10	282.7999878	-1	-1	-1
6104461	8.90002441	282.9000244	-1	-1	-1
6104462	11.70001221	282.7000122	-1	-1	-1
6104463	14.40002441	281.2999878	-1	-1	-1
6104464	14.59997559	281.4000244	-1	-1	-1
6104465	16.79998779	277.4000244	-1	-1	-1
6104466	16	275.7999878	-1	-1	-1
6104467	20.09997559	274.7999878	-1	-1	-1
6104468	20.5	270.7000122	-1	-1	-1
6104469	23.59997559	265.2999878	-1	-1	-1
6104470	26.59997559	264.5	-1	-1	-1
6104471	27.09997559	262.0999756	-1	-1	-1
6104472	25.5	260.7999878	-1	-1	-1
6104473	26.79998779	257.7000122	-1	-1	-1
6104474	28.90002441	257.4000244	-1	-1	-1
6104475	29.70001221	256.5	-1	-1	-1
6104476	28.70001221	259.7000122	-1	-1	-1
6104477	27.70001221	258.2999878	-1	-1	-1
6104478	29.09997559	263.2000122	-1	-1	-1
6104479	28.79998779	263.5	-1	-1	-1
6104480	26.70001221	264.9000244	-1	-1	-1
6104481	28.40002441	266.5999756	-1	-1	-1
6104482	28.09997559	268.7999878	-1	-1	-1
6104483	27.29998779	270.0999756	-1	-1	-1
6104484	31.79998779	269.4000244	-1	-1	-1
6104485	30.79998779	271.2000122	-1	-1	-1
6104486	30.09997559	268	-1	-1	-1
6104487	31.20001221	265	-1	-1	-1
6104488	29.09997559	264.7999878	-1	-1	-1
6104489	29.5	264.0999756	-1	-1	-1
6104490	30.59997559	265.7000122	-1	-1	-1
6104491	28.90002441	262.7000122	-1	-1	-1
6104492	29.59997559	266	-1	-1	-1
6104493	29	266.2999878	-1	-1	-1
6104494	28.5	266.9000244	-1	-1	-1
6104495	31	266.4000244	-1	-1	-1
6104496	30.40002441	270.2000122	-1	-1	-1
6104497	30.70001221	271.5	-1	-1	-1
6104498	32.09997559	270.2999878	-1	-1	-1
6104499	29	272.4000244	-1	-1	-1
6104500	31.29998779	274.5999756	-1	-1	-1
6104501	31	271.7000122	-1	-1	-1
6104502	32.29998779	273.7000122	-1	-1	-1
6104503	32.29998779	272.5999756	-1	-1	-1
6104504	31.70001221	272.4000244	-1	-1	-1
6104505	32.5	271.5	-1	-1	-1
6104506	32.90002441	273.0999756	-1	-1	-1
6104507	31.40002441	269.0999756	-1	-1	-1
6104508	32.20001221	270.2000122	-1	-1	-1
6104509	30.09997559	271.7999878	-1	-1	-1
6104510	30.20001221	269.5999756	-1	-1	-1
6104511	33.20001221	274.2000122	-1	-1	-1
6104512	28.29998779	272.7999878	-1	-1	-1
6104513	29.29998779	269.9000244	-1	-1	-1
6104514	30.20001221	271.7000122	-1	-1	-1
6104515	31.20001221	271	-1	-1	-1
6104516	33.09997559	273.7000122	-1	-1	-1
6104517	31.20001221	271.7999878	-1	-1	-1
6104518	31.5	273.0999756	-1	-1	-1
6104519	32.29998779	271.5	-1	-1	-1
6104520	30.70001221	273.2000122	-1	-1	-1
6104521	30.70001221	268.7000122	-1	-1	-1
6104522	32	271.9000244	-1	-1	-1
6104523	31.5	273.2000122	-1	-1	-1
6104524	29.20001221	272.5	-1	-1	-1
6104525	31.29998779	271.0999756	-1	-1	-1
6104526	29	274	-1	-1	-1
6104527	30.40002441	272.5	-1	-1	-1
6104528	29.20001221	273.5	-1	-1	-1
6104529	28.20001221	273.2000122	-1	-1	-1
6104530	29.70001221	272.7999878	-1	-1	-1
6104531	30.20001221	271.7000122	-1	-1	-1
6104532	28.29998779	273.7999878	-1	-1	-1
6104533	30.59997559	272.2000122	-1	-1	-1
6104534	30.20001221	273.5999756	-1	-1	-1
6104535	30.79998779	273.4000244	-1	-1	-1
6104536	30.29998779	274.2999878	-1	-1	-1
6104537	32.70001221	275.2000122	-1	-1	-1
6104538	32.09997559	275.7000122	-1	-1	-1
6104539	31.29998779	273.9000244	-1	-1	-1
6104540	31.79998779	276.7000122	-1	-1	-1
6104541	31.29998779	276.5	-1	-1	-1
6104542	31.70001221	274.7999878	-1	-1	-1
6104543	30.70001221	272.4000244	-1	-1	-1
6104544	31.40002441	273.4000244	-1	-1	-1
6104545	30.20001221	275.7000122	-1	-1	-1
6104546	30.70001221	276.5	-1	-1	-1
6104547	32	275.7999878	-1	-1	-1
6104548	30.70001221	275.4000244	-1	-1	-1
6104549	29.79998779	275	-1	-1	-1
6104550	30.70001221	275.2999878	-1	-1	-1
6104551	29.5	277.9000244	-1	-1	-1
6104552	32.29998779	275.2999878	-1	-1	-1
6104553	31.90002441	274.7000122	-1	-1	-1
6104554	31.90002441	279.2999878	-1	-1	-1
6104555	29.70001221	274.5	-1	-1	-1
6104556	31.5	275.0999756	-1	-1	-1
6104557	31.79998779	275.4000244	-1	-1	-1
6104558	31.29998779	276.2999878	-1	-1	-1
6104559	30.70001221	274.7000122	-1	-1	-1
6104560	32.59997559	275.4000244	-1	-1	-1
6104561	28.90002441	276.5	-1	-1	-1
6104562	29.40002441	278.2999878	-1	-1	-1
6104563	29.70001221	274.7999878	-1	-1	-1
6104564	34.09997559	276.2000122	-1	-1	-1
6104565	31.09997559	275.7999878	-1	-1	-1
6104566	31.20001221	275.9000244	-1	-1	-1
6104567	33.29998779	277.5999756	-1	-1	-1
6104568	30.20001221	277.7000122	-1	-1	-1
6104569	32.20001221	275.2999878	-1	-1	-1
6104570	27.79998779	275.0999756	-1	-1	-1
6104571	28	276.4000244	-1	-1	-1
6104572	29.40002441	274.9000244	-1	-1	-1
6104573	31	274.9000244	-1	-1	-1
6104574	31.40002441	277.4000244	-1	-1	-1
6104575	34.90002441	276	-1	-1	-1
6104576	32	275.2000122	-1	-1	-1
6104577	30.40002441	276.9000244	-1	-1	-1
6104578	30.09997559	276.2000122	-1	-1	-1
6104579	29.20001221	274.9000244	-1	-1	-1
6104580	31.29998779	275.7999878	-1	-1	-1
6104581	29.09997559	275	-1	-1	-1
6104582	27.40002441	277.4000244	-1	-1	-1
6104583	31.5	276.7000122	-1	-1	-1
6104584	28.59997559	278.2000122	-1	-1	-1
6104585	30.79998779	276.9000244	-1	-1	-1
6104586	28.5	274.2999878	-1	-1	-1
6104587	30.5	275.9000244	-1	-1	-1
6104588	31.59997559	276.0999756	-1	-1	-1
6104589	28.70001221	275.2999878	-1	-1	-1
6104590	29.90002441	276.5999756	-1	-1	-1
6104591	28.40002441	276.4000244	-1	-1	-1
6104592	27.59997559	274.9000244	-1	-1	-1
6104593	30.59997559	277.7000122	-1	-1	-1
6104594	29.59997559	277.2999878	-1	-1	-1
6104595	28.09997559	276.4000244	-1	-1	-1
6104596	28.90002441	276.7000122	-1	-1	-1
6104597	29.70001221	279.5	-1	-1	-1
6104598	30.20001221	277.7999878	-1	-1	-1
6104599	31.5	278.4000244	-1	-1	-1
6104600	27.40002441	278	-1	-1	-1
6104601	27.70001221	275.7999878	-1	-1	-1
6104602	29.59997559	278	-1	-1	-1
6104603	25.90002441	278.0999756	-1	-1	-1
6104604	26.70001221	277.2000122	-1	-1	-1
6104605	29.09997559	276.7000122	-1	-1	-1
6104606	29.79998779	278.0999756	-1	-1	-1
6104607	30.59997559	279.0999756	-1	-1	-1
6104608	27	277.9000244	-1	-1	-1
6104609	28.29998779	281.0999756	-1	-1	-1
6104610	28.70001221	281.2999878	-1	-1	-1
6104611	27.90002441	277.4000244	-1	-1	-1
6104612	29.40002441	280	-1	-1	-1
6104613	28.79998779	279.2000122	-1	-1	-1
6104614	28.20001221	277.9000244	-1	-1	-1
6104615	28.09997559	279.4000244	-1	-1	-1
6104616	28.59997559	280.2000122	-1	-1	-1
6104617	29	278.4000244	-1	-1	-1
6104618	30	278.5	-1	-1	-1
6104619	24.5	279.7999878	-1	-1	-1
6104620	26.29998779	280.7000122	-1	-1	-1
6104621	25.5	280.2999878	-1	-1	-1
6104622	29	278.0999756	-1	-1	-1
6104623	30.59997559	280.9000244	-1	-1	-1
6104624	27	282	-1	-1	-1
6104625	27.5	279.9000244	-1	-1	-1
6104626	25.29998779	281.5999756	-1	-1	-1
6104627	28	281.9000244	-1	-1	-1
6104628	27.40002441	282.2000122	-1	-1	-1
6104629	28.40002441	282.2000122	-1	-1	-1
6104630	26	280	-1	-1	-1
6104631	28.59997559	281.0999756	-1	-1	-1
6104632	26.29998779	279.0999756	-1	-1	-1
6104633	25.59997559	282.7000122	-1	-1	-1
6104634	25.5	281.5	-1	-1	-1
6104635	27.59997559	280.9000244	-1	-1	-1
6104636	27.5	281	-1	-1	-1
6104637	29	281.7000122	-1	-1	-1
6104638	27.29998779	280.7999878	-1	-1	-1
6104639	26.59997559	281.7000122	-1	-1	-1
6104640	26.5	280.0999756	-1	-1	-1
6104641	26.79998779	281.9000244	-1	-1	-1
6104642	25.5	282.5	-1	-1	-1
6104643	26.29998779	281.9000244	-1	-1	-1
6104644	27.5	281.2000122	-1	-1	-1
6104645	26.29998779	282.5999756	-1	-1	-1
6104646	28.79998779	278.9000244	-1	-1	-1
6104647	26.20001221	279.9000244	-1	-1	-1
6104648	25.59997559	281.5	-1	-1	-1
6104649	25.70001221	280.7000122	-1	-1	-1
6104650	27.29998779	282.5	-1	-1	-1
6104651	26.09997559	281.5999756	-1	-1	-1
6104652	26	285.4000244	-1	-1	-1
6104653	27.59997559	282.0999756	-1	-1	-1
6104654	26.90002441	282.2000122	-1	-1	-1
6104655	26.5	283.0999756	-1	-1	-1
6104656	26.70001221	283.4000244	-1	-1	-1
6104657	26.59997559	285.4000244	-1	-1	-1
6104658	27.09997559	284.2999878	-1	-1	-1
6104659	23.79998779	283.4000244	-1	-1	-1
6104660	25	282.2000122	-1	-1	-1
6104661	22.20001221	284.0999756	-1	-1	-1
6104662	23.29998779	285.0999756	-1	-1	-1
6104663	25.90002441	283	-1	-1	-1
6104664	24.29998779	282.4000244	-1	-1	-1
6104665	25	282.9000244	-1	-1	-1
6104666	24.20001221	282.2999878	-1	-1	-1
6104667	23.59997559	282.5	-1	-1	-1
6104668	25	282.4000244	-1	-1	-1
6104669	26.09997559	285.9000244	-1	-1	-1
6104670	25.40002441	284.0999756	-1	-1	-1
6104671	25.20001221	284.2999878	-1	-1	-1
6104672	25	283.2999878	-1	-1	-1
6104673	24	281.5	-1	-1	-1
6104674	27.5	284.5	-1	-1	-1
6104675	24.40002441	284.2000122	-1	-1	-1
6104676	22.79998779	283.9000244	-1	-1	-1
6104677	25.70001221	284.7999878	-1	-1	-1
6104678	22.40002441	283.5	-1	-1	-1
6104679	27.09997559	284	-1	-1	-1
6104680	24.5	280.2999878	-1	-1	-1
6104681	23.59997559	285	-1	-1	-1
6104682	25.29998779	284.2000122	-1	-1	-1
6104683	21.90002441	282.5	-1	-1	-1
6104684	23.90002441	283	-1	-1	-1
6104685	20.79998779	282.4000244	-1	-1	-1
6104686	21.70001221	282.4000244	-1	-1	-1
6104687	23.09997559	284	-1	-1	-1
6104688	21.90002441	282.5999756	-1	-1	-1
6104689	22.79998779	284	-1	-1	-1
6104690	22.59997559	285	-1	-1	-1
6104691	23.90002441	281.7999878	-1	-1	-1
6104692	22.70001221	285.5999756	-1	-1	-1
6104693	22	285.2000122	-1	-1	-1
6104694	21.29998779	285.2000122	-1	-1	-1
6104695	20.20001221	284.5	-1	-1	-1
6104696	22.5	284.9000244	-1	-1	-1
6104697	21.70001221	283.4000244	-1	-1	-1
6104698	24.59997559	284.9000244	-1	-1	-1
6104699	20.5	285.5999756	-1	-1	-1
6104700	23.59997559	285	-1	-1	-1
6104701	22.20001221	285.2000122	-1	-1	-1
6104702	24.5	287.2999878	-1	-1	-1
6104703	20.79998779	285.0999756	-1	-1	-1
6104704	19.90002441	283.7999878	-1	-1	-1
6104705	21.40002441	285.7999878	-1	-1	-1
6104706	19.79998779	283.4000244	-1	-1	-1
6104707	21.90002441	286.2999878	-1	-1	-1
6104708	21	285.0999756	-1	-1	-1
6104709	21.20001221	284.0999756	-1	-1	-1
6104710	20.5	284.9000244	-1	-1	-1
6104711	21.90002441	286.7999878	-1	-1	-1
6104712	25.59997559	286	-1	-1	-1
6104713	23.90002441	288	-1	-1	-1
6104714	23.29998779	285.5999756	-1	-1	-1
6104715	22.59997559	286.4000244	-1	-1	-1
6104716	20.59997559	286	-1	-1	-1
6104717	23.5	287.7000122	-1	-1	-1
6104718	21.59997559	286.2999878	-1	-1	-1
6104719	22.90002441	287	-1	-1	-1
6104720	23.70001221	286.7999878	-1	-1	-1
6104721	24.20001221	288	-1	-1	-1
6104722	23.59997559	286.9000244	-1	-1	-1
6104723	23.40002441	288.2000122	-1	-1	-1
6104724	23.5	287.7999878	-1	-1	-1
6104725	21.40002441	287.4000244	-1	-1	-1
6104726	24.29998779	287.0999756	-1	-1	-1
6104727	23.09997559	287.0999756	-1	-1	-1
6104728	23.29998779	288.5999756	-1	-1	-1
6104729	22.70001221	289.7000122	-1	-1	-1
6104730	24.79998779	285.5999756	-1	-1	-1
6104731	24.90002441	288.5999756	-1	-1	-1
6104732	22.09997559	288.2999878	-1	-1	-1
6104733	24.09997559	287.4000244	-1	-1	-1
6104734	22	289.2999878	-1	-1	-1
6104735	22.40002441	286.9000244	-1	-1	-1
6104736	22.20001221	288.5999756	-1	-1	-1
6104737	22.90002441	287	-1	-1	-1
6104738	21.70001221	286.5	-1	-1	-1
6104739	20	288	-1	-1	-1
6104740	21.09997559	288	-1	-1	-1
6104741	20.59997559	287.9000244	-1	-1	-1
6104742	24.59997559	290.2000122	-1	-1	-1
6104743	19.79998779	289.7000122	-1	-1	-1
6104744	21.5	288.2999878	-1	-1	-1
6104745	22.40002441	289.2000122	-1	-1	-1
6104746	20.79998779	289.2000122	-1	-1	-1
6104747	25.20001221	289.9000244	-1	-1	-1
6104748	24.70001221	291.2000122	-1	-1	-1
6104749	24.20001221	289.7999878	-1	-1	-1
6104750	20.79998779	289.2000122	-1	-1	-1
6104751	23.40002441	290.0999756	-1	-1	-1
6104752	24	291.2000122	-1	-1	-1
6104753	24	291.7999878	-1	-1	-1
6104754	22.70001221	291.5	-1	-1	-1
6104755	22.20001221	291.0999756	-1	-1	-1
6104756	20.5	289.4000244	-1	-1	-1
6104757	21.90002441	291.5	-1	-1	-1
6104758	22.79998779	291.7999878	-1	-1	-1
6104759	20.70001221	289.9000244	-1	-1	-1
6104760	20.90002441	290.0999756	-1	-1	-1
6104761	21.90002441	289.5	-1	-1	-1
6104762	23.40002441	290.7000122	-1	-1	-1
6104763	22	291.7999878	-1	-1	-1
6104764	24.59997559	291.5	-1	-1	-1
6104765	22.29998779	291.0999756	-1	-1	-1
6104766	20.40002441	291	-1	-1	-1
6104767	20.90002441	291.7000122	-1	-1	-1
6104768	20.90002441	290.5	-1	-1	-1
6104769	21.20001221	292.9000244	-1	-1	-1
6104770	21.5	291.7000122	-1	-1	-1
6104771	21	289.2999878	-1	-1	-1
6104772	22.59997559	291.5999756	-1	-1	-1
6104773	20.70001221	291.5	-1	-1	-1
6104774	21.20001221	290.2999878	-1	-1	-1
6104775	22.20001221	292.2000122	-1	-1	-1
6104776	21.5	291.5999756	-1	-1	-1
6104777	23.40002441	289.9000244	-1	-1	-1
6104778	20.59997559	292.2000122	-1	-1	-1
6104779	21.29998779	292	-1	-1	-1
6104780	21.29998779	290.5	-1	-1	-1
6104781	20.09997559	292.0999756	-1	-1	-1
6104782	20.5	290.2999878	-1	-1	-1
6104783	25.5	295.7000122	-1	-1	-1
6104784	20.29998779	291.2000122	-1	-1	-1
6104785	21.70001221	291.7000122	-1	-1	-1
6104786	21.20001221	291.0999756	-1	-1	-1
6104787	20.59997559	289.5	-1	-1	-1
6104788	20.70001221	292.5999756	-1	-1	-1
6104789	21.29998779	292.9000244	-1	-1	-1
6104790	20.90002441	291	-1	-1	-1
6104791	21.40002441	290.0999756	-1	-1	-1
6104792	19.70001221	292.0999756	-1	-1	-1
6104793	20.5	292.0999756	-1	-1	-1
6104794	22.09997559	291.2000122	-1	-1	-1
6104795	21	291.7000122	-1	-1	-1
6104796	20.79998779	290.7999878	-1	-1	-1
6104797	20.70001221	289.2000122	-1	-1	-1
6104798	21.09997559	292.2000122	-1	-1	-1
6104799	22.20001221	291.7000122	-1	-1	-1
6104800	20.70001221	293.2000122	-1	-1	-1
6104801	20.90002441	290.9000244	-1	-1	-1
6104802	22.20001221	291.4000244	-1	-1	-1
6104803	22.09997559	291	-1	-1	-1
6104804	23.5	291.0999756	-1	-1	-1
6104805	22	290.5999756	-1	-1	-1
6104806	19.70001221	288.5999756	-1	-1	-1
6104807	24.09997559	293	-1	-1	-1
6104808	23.90002441	290.7999878	-1	-1	-1
6104809	22.59997559	289.4000244	-1	-1	-1
6104810	21.90002441	291.5999756	-1	-1	-1
6104811	22.90002441	291.5999756	-1	-1	-1
6104812	22.29998779	291.4000244	-1	-1	-1
6104813	22.09997559	288.9000244	-1	-1	-1
6104814	22.70001221	290.5	-1	-1	-1
6104815	22.90002441	290.9000244	-1	-1	-1
6104816	23.40002441	291	-1	-1	-1
6104817	22.29998779	288.2000122	-1	-1	-1
6104818	22.70001221	292.4000244	-1	-1	-1
6104819	21.09997559	293.0999756	-1	-1	-1
6104820	23.40002441	289.7000122	-1	-1	-1
6104821	21.40002441	290.2999878	-1	-1	-1
6104822	21.90002441	292.5999756	-1	-1	-1
6104823	24.70001221	292.2000122	-1	-1	-1
6104824	22	290.7999878	-1	-1	-1
6104825	21.90002441	290.9000244	-1	-1	-1
6104826	25.40002441	290.0999756	-1	-1	-1
6104827	23.70001221	291.2999878	-1	-1	-1
6104828	22.90002441	292.5999756	-1	-1	-1
6104829	21.79998779	289.4000244	-1	-1	-1
6104830	21.5	292.7000122	-1	-1	-1
6104831	24.59997559	291.7000122	-1	-1	-1
6104832	21.59997559	291.5	-1	-1	-1
6104833	18.79998779	290.5	-1	-1	-1
6104834	22	292.5999756	-1	-1	-1
6104835	23	292.2000122	-1	-1	-1
6104836	21.40002441	289.5999756	-1	-1	-1
6104837	19.59997559	292.2999878	-1	-1	-1
6104838	19.20001221	291.7000122	-1	-1	-1
6104839	21.09997559	292.2000122	-1	-1	-1
6104840	17.70001221	291	-1	-1	-1
6104841	21.40002441	292.5	-1	-1	-1
6104842	22.70001221	290.4000244	-1	-1	-1
6104843	22.70001221	289.2000122	-1	-1	-1
6104844	20.29998779	289.5	-1	-1	-1
6104845	22.79998779	290.9000244	-1	-1	-1
6104846	21.79998779	292.2999878	-1	-1	-1
6104847	23.40002441	292.0999756	-1	-1	-1
6104848	19.40002441	289.0999756	-1	-1	-1
6104849	23.90002441	291	-1	-1	-1
6104850	23.59997559	291.0999756	-1	-1	-1
6104851	24	290.7000122	-1	-1	-1
6104852	20.70001221	289.7999878	-1	-1	-1
6104853	21.59997559	291.7000122	-1	-1	-1
6104854	22.20001221	290.0999756	-1	-1	-1
6104855	20.20001221	290.2999878	-1	-1	-1
6104856	18.20001221	289	-1	-1	-1
6104857	20.5	289.2999878	-1	-1	-1
6104858	21.40002441	289.7000122	-1	-1	-1
6104859	22.29998779	290.4000244	-1	-1	-1
6104860	21.79998779	291	-1	-1	-1
6104861	20.5	288.7999878	-1	-1	-1
6104862	21.40002441	290.4000244	-1	-1	-1
6104863	21.20001221	290.5999756	-1	-1	-1
6104864	21.40002441	289.7999878	-1	-1	-1
6104865	18.20001221	292.2000122	-1	-1	-1
6104866	21.59997559	291.0999756	-1	-1	-1
6104867	18.90002441	291.2999878	-1	-1	-1
6104868	20	288.2999878	-1	-1	-1
6104869	21.20001221	289.7999878	-1	-1	-1
6104870	20.59997559	289.7999878	-1	-1	-1
6104871	19.59997559	288.9000244	-1	-1	-1
6104872	21.59997559	289.7999878	-1	-1	-1
6104873	23.70001221	289.7000122	-1	-1	-1
6104874	21.5	288.7000122	-1	-1	-1
6104875	20.40002441	291.2000122	-1	-1	-1
6104876	21.40002441	288.7000122	-1	-1	-1
6104877	18.09997559	288.5999756	-1	-1	-1
6104878	21.09997559	292.0999756	-1	-1	-1
6104879	21.5	290.0999756	-1	-1	-1
6104880	18.90002441	289.5999756	-1	-1	-1
6104881	19.40002441	290.4000244	-1	-1	-1
6104882	18.79998779	288.5	-1	-1	-1
6104883	19.40002441	290.0999756	-1	-1	-1
6104884	21.5	290.4000244	-1	-1	-1
6104885	21.40002441	290.9000244	-1	-1	-1
6104886	20.70001221	287.7999878	-1	-1	-1
6104887	19.79998779	290.2999878	-1	-1	-1
6104888	21.5	290.7000122	-1	-1	-1
6104889	22	290.5999756	-1	-1	-1
6104890	18.70001221	288.2000122	-1	-1	-1
6104891	21.90002441	289.4000244	-1	-1	-1
6104892	20.09997559	288.9000244	-1	-1	-1
6104893	20.90002441	289.2999878	-1	-1	-1
6104894	21.59997559	289.2999878	-1	-1	-1
6104895	21.59997559	290.5999756	-1	-1	-1
6104896	21.09997559	293.0999756	-1	-1	-1
6104897	20.70001221	291.0999756	-1	-1	-1
6104898	21.90002441	289.5	-1	-1	-1
6104899	19	288.7999878	-1	-1	-1
6104900	23.70001221	289.2999878	-1	-1	-1
6104901	21.40002441	289.7999878	-1	-1	-1
6104902	20.5	290.9000244	-1	-1	-1
6104903	21.70001221	288.7999878	-1	-1	-1
6104904	19.09997559	286.5	-1	-1	-1
6104905	22	288.7000122	-1	-1	-1
6104906	20.09997559	288.2000122	-1	-1	-1
6104907	20.5	290.2999878	-1	-1	-1
6104908	17.40002441	287.5	-1	-1	-1
6104909	20.90002441	289.0999756	-1	-1	-1
6104910	20.59997559	289.9000244	-1	-1	-1
6104911	21	290.5999756	-1	-1	-1
6104912	22.5	291.5999756	-1	-1	-1
6104913	18.79998779	287.9000244	-1	-1	-1
6104914	20.79998779	290.5	-1	-1	-1
6104915	18.79998779	289.4000244	-1	-1	-1
6104916	21.5	287.5999756	-1	-1	-1
6104917	21.70001221	288.5999756	-1	-1	-1
6104918	21.90002441	292.2000122	-1	-1	-1
6104919	18.90002441	290.2999878	-1	-1	-1
6104920	20.59997559	287.9000244	-1	-1	-1
6104921	22.20001221	290.7000122	-1	-1	-1
6104922	20	289.2999878	-1	-1	-1
6104923	21.09997559	288.2999878	-1	-1	-1
6104924	20.59997559	288.0999756	-1	-1	-1
6104925	19	291.9000244	-1	-1	-1
6104926	22.09997559	290	-1	-1	-1
6104927	22.90002441	290	-1	-1	-1
6104928	17.90002441	287	-1	-1	-1
6104929	21.40002441	291	-1	-1	-1
6104930	20.09997559	290.7000122	-1	-1	-1
6104931	20	290.5999756	-1	-1	-1
6104932	21.20001221	291.2000122	-1	-1	-1
6104933	19.90002441	289.7999878	-1	-1	-1
6104934	23.20001221	291.5	-1	-1	-1
6104935	19.90002441	292.7000122	-1	-1	-1
6104936	21.5	289.2999878	-1	-1	-1
6104937	20.40002441	291.7000122	-1	-1	-1
6104938	23.59997559	293.0999756	-1	-1	-1
6104939	22.09997559	290.7000122	-1	-1	-1
6104940	19.40002441	294.5	-1	-1	-1
6104941	20.20001221	291.5999756	-1	-1	-1
6104942	19.90002441	291.5999756	-1	-1	-1
6104943	20.5	294.4000244	-1	-1	-1
6104944	21.09997559	294.9000244	-1	-1	-1
6104945	14.59997559	292	-1	-1	-1
6104946	12.90002441	292.5	-1	-1	-1
6104947	11.70001221	291.2000122	-1	-1	-1
6104948	12.79998779	291.2000122	-1	-1	-1
6104949	8.70001221	291.5999756	-1	-1	-1
6104950	8.09997559	289.5	-1	-1	-1
6104951	8.5	289.2999878	-1	-1	-1
6104952	9.09997559	291.4000244	-1	-1	-1
6104953	12	291.7999878	-1	-1	-1
6104954	8.40002441	287.4000244	-1	-1	-1
6104955	6.5	290.5	-1	-1	-1
6104956	8.09997559	290	-1	-1	-1
6104957	8.90002441	293.9000244	-1	-1	-1
6104958	12.79998779	290.0999756	-1	-1	-1
6104959	15.70001221	292.7999878	-1	-1	-1
6104960	14.59997559	293.5	-1	-1	-1
6104961	15	290.4000244	-1	-1	-1
6104962	12.90002441	293.9000244	-1	-1	-1
6104963	15.40002441	293.2000122	-1	-1	-1
6104964	14.90002441	295.5999756	-1	-1	-1
6104965	14.40002441	295.0999756	-1	-1	-1
6104966	14.29998779	295.0999756	-1	-1	-1
6104967	15.29998779	292.7000122	-1	-1	-1
6104968	11.70001221	292.4000244	-1	-1	-1
6104969	14.29998779	295.5999756	-1	-1	-1
6104970	14.59997559	292.4000244	-1	-1	-1
6104971	15.70001221	294	-1	-1	-1
6104972	11.59997559	292	-1	-1	-1
6104973	15.09997559	292.4000244	-1	-1	-1
6104974	10.20001221	293	-1	-1	-1
6104975	13.59997559	292.0999756	-1	-1	-1
6104976	11.70001221	294	-1	-1	-1
6104977	12	293	-1	-1	-1
6104978	15.59997559	293.7000122	-1	-1	-1
6104979	12.59997559	293.7999878	-1	-1	-1
6104980	16.5	294.4000244	-1	-1	-1
6104981	14.59997559	293.2000122	-1	-1	-1
6104982	12.09997559	292.7000122	-1	-1	-1
6104983	14.40002441	294.9000244	-1	-1	-1
6104984	13.29998779	293.0999756	-1	-1	-1
6104985	13.70001221	297	-1	-1	-1
6104986	12.29998779	295.4000244	-1	-1	-1
6104987	14.29998779	294.7000122	-1	-1	-1
6104988	14.5	296	-1	-1	-1
6104989	15	294.2999878	-1	-1	-1
6104990	16.5	293.9000244	-1	-1	-1
6104991	14.90002441	293.7000122	-1	-1	-1
6104992	13.29998779	294.5999756	-1	-1	-1
6104993	14.29998779	294.7999878	-1	-1	-1
6104994	13.90002441	293.7999878	-1	-1	-1
6104995	15.09997559	294.4000244	-1	-1	-1
6104996	13.90002441	293.9000244	-1	-1	-1
6104997	14	296.5	-1	-1	-1
6104998	14	295.2000122	-1	-1	-1
6104999	14.5	295.4000244	-1	-1	-1
6105000	16.59997559	294.0999756	-1	-1	-1
6105001	11.70001221	296	-1	-1	-1
6105002	12.90002441	292.9000244	-1	-1	-1
6105003	14.5	295.7000122	-1	-1	-1
6105004	11.90002441	292.2999878	-1	-1	-1
6105005	15.09997559	294.0999756	-1	-1	-1
6105006	13.79998779	293.5	-1	-1	-1
6105007	14.70001221	295.4000244	-1	-1	-1
6105008	13.70001221	296.7999878	-1	-1	-1
6105009	14.59997559	296.9000244	-1	-1	-1
6105010	15.59997559	292.0999756	-1	-1	-1
6105011	14.70001221	294.2000122	-1	-1	-1
6105012	11.90002441	292.7999878	-1	-1	-1
